PackageID,Product,MetrcQty,CurrentQty,Supplier,Cost,CostPerItem,Synced,OriginalQuantity,MetrcTag,ExternalID,ActivatedAt,MetrcName
D000008867,Snowman small flowers,,,"Blackwell Investments, LLC","$2,540.10 ",$1.40 ,Yes,1814.36,1A40E01000173ED000008867,15263755,4/11/2025,Snowman small flowers
D000008866,Blackwell - Oreoz small flowers,,1590.77,"Blackwell Investments, LLC","$2,227.08 ",$1.40 ,Yes,1590.77,1A40E01000173ED000008866,15263752,4/11/2025,Blackwell - Oreoz small flowers
D000008868,Blackwell - Cap Junky flowers,,435,"Blackwell Investments, LLC",$957.00 ,$2.20 ,Yes,435,1A40E01000173ED000008868,15263555,4/11/2025,Blackwell - Cap Junky flowers
D000008862,Zombi Salsa flowers,,670.41,"Blackwell Investments, LLC","$1,474.90 ",$2.20 ,Yes,670.41,1A40E01000173ED000008862,15263070,4/11/2025,Zombi Salsa flowers
D000008865,Oreoz flowers,,485.59,"Blackwell Investments, LLC","$1,068.30 ",$2.20 ,Yes,485.59,1A40E01000173ED000008865,15263751,4/11/2025,Oreoz flowers
D000008860,King Sherb small flowers,,1814.36,"Blackwell Investments, LLC","$2,540.10 ",$1.40 ,Yes,1814.36,1A40E01000173ED000008860,15263066,4/11/2025,King Sherb small flowers
D000008857,Gator Breath flowers,,1520,"Blackwell Investments, LLC","$3,344.00 ",$2.20 ,Yes,1520,1A40E01000173ED000008857,15264015,4/11/2025,Gator Breath flowers
D000008863,Baby Yoda flowers,,547,"Blackwell Investments, LLC","$1,203.40 ",$2.20 ,Yes,547,1A40E01000173ED000008863,15263075,4/11/2025,Baby Yoda flowers
D000008864,Baby Yoda small flowers,,685,"Blackwell Investments, LLC",$959.00 ,$1.40 ,Yes,685,1A40E01000173ED000008864,15263076,4/11/2025,Baby Yoda small flowers
D000008859,King Sherb flowers,,907.18,"Blackwell Investments, LLC","$1,995.80 ",$2.20 ,Yes,907.18,1A40E01000173ED000008859,15263065,4/11/2025,King Sherb flowers
D000008858,Gator Breath small flowers,,676,"Blackwell Investments, LLC",$946.40 ,$1.40 ,Yes,676,1A40E01000173ED000008858,15264016,4/11/2025,Gator Breath small flowers
7000036657,Stoner's Pod - Watermelon - 2g,,5,OK KIND CONNECTION PROCESSING LLC,$45.00 ,$9.00 ,Yes,5,1A40E0100006987000036657,15192583,4/11/2025,Stoner's Pod - Watermelon - 2g
9000048384,Lucky's CO2 Joint - Gorilla Glue - 2g,,15,JKJ processing inc,$60.00 ,$4.00 ,Yes,15,1A40E0100004B19000048384,14304845,4/11/2025,Lucky's CO2 Joint - Gorilla Glue - 2g
9000048395,Syrup - Watermelon,,5,JKJ processing inc,$35.00 ,$7.00 ,Yes,5,1A40E0100004B19000048395,14304852,4/11/2025,Syrup - Watermelon
7000036658,Stoner's Pod - Wild Blueberry - 2g,,5,OK KIND CONNECTION PROCESSING LLC,$45.00 ,$9.00 ,Yes,5,1A40E0100006987000036658,15192389,4/11/2025,Stoner's Pod - Wild Blueberry - 2g
7000036643,Stoner's Pod - Blue Nerdz - 2g,,,OK KIND CONNECTION PROCESSING LLC,$45.00 ,$9.00 ,Yes,5,1A40E0100006987000036643,15192823,4/11/2025,Stoner's Pod - Blue Nerdz - 2g
7000036647,Stoner's Pod - Fruit Burst - 2g,,5,OK KIND CONNECTION PROCESSING LLC,$45.00 ,$9.00 ,Yes,5,1A40E0100006987000036647,15192750,4/11/2025,Stoner's Pod - Fruit Burst - 2g
7000036651,Stoner's Pod - Peach Berry - 2g,,5,OK KIND CONNECTION PROCESSING LLC,$45.00 ,$9.00 ,Yes,5,1A40E0100006987000036651,15192581,4/11/2025,Stoner's Pod - Peach Berry - 2g
7000036648,Stoner's Pod - Gummy Clusterz - 2g,,5,OK KIND CONNECTION PROCESSING LLC,$45.00 ,$9.00 ,Yes,5,1A40E0100006987000036648,15192579,4/11/2025,Stoner's Pod - Gummy Clusterz - 2g
7000036653,Stoner's Pod - Pomegranate Punch - 2g,,,OK KIND CONNECTION PROCESSING LLC,$45.00 ,$9.00 ,Yes,5,1A40E0100006987000036653,15192824,4/11/2025,Stoner's Pod - Pomegranate Punch - 2g
7000036654,Stoner's Pod - Sex On The Beach - 2g,,5,OK KIND CONNECTION PROCESSING LLC,$45.00 ,$9.00 ,Yes,5,1A40E0100006987000036654,15192388,4/11/2025,Stoner's Pod - Sex On The Beach - 2g
7000036645,Stoner's Pod - Cotton Candy - 2g,,5,OK KIND CONNECTION PROCESSING LLC,$45.00 ,$9.00 ,Yes,5,1A40E0100006987000036645,15192385,4/11/2025,Stoner's Pod - Cotton Candy - 2g
7000036652,Stoner's Pod - Pink Push Pop - 2g,,5,OK KIND CONNECTION PROCESSING LLC,$45.00 ,$9.00 ,Yes,5,1A40E0100006987000036652,15192582,4/11/2025,Stoner's Pod - Pink Push Pop - 2g
9000055559,CO2 Joint - Devils Crack - 2g JKJ,,15,JKJ processing inc,$60.00 ,$4.00 ,Yes,15,1A40E0100004B19000055559,15205558,4/11/2025,Lucky's CO2 Joint - Devils Crack - 2g
9000055560,Lucky's CO2 Joint - Fat Bastard - 2g,,15,JKJ processing inc,$60.00 ,$4.00 ,Yes,15,1A40E0100004B19000055560,15206029,4/11/2025,Lucky's CO2 Joint - Fat Bastard - 2g
7000036640,Stoners - 1G - Cran x Apple,,10,OK KIND CONNECTION PROCESSING LLC,$40.00 ,$4.00 ,Yes,10,1A40E0100006987000036640,15192576,4/11/2025,Stoners - 1G - Cran x Apple
9000055563,Lucky's CO2 Joint - Red Velvet - 2g,,15,JKJ processing inc,$60.00 ,$4.00 ,Yes,15,1A40E0100004B19000055563,15205570,4/11/2025,Lucky's CO2 Joint - Red Velvet - 2g
9000055555,JK Cheese Crackers 1000mg,,,JKJ processing inc,$80.00 ,$16.00 ,Yes,5,1A40E0100004B19000055555,15205542,4/11/2025,JK Cheese Crackers 1000mg
9000055558,Lucky's CO2 Joint - Bubba Kush - 2g,,15,JKJ processing inc,$60.00 ,$4.00 ,Yes,15,1A40E0100004B19000055558,15205764,4/11/2025,Lucky's CO2 Joint - Bubba Kush - 2g
9000055562,Lucky's CO2 Joint - Runtz - 2g,,15,JKJ processing inc,$60.00 ,$4.00 ,Yes,15,1A40E0100004B19000055562,15206034,4/11/2025,Lucky's CO2 Joint - Runtz - 2g
9000055561,Lucky's CO2 Joint - Orange Peel - 2g,,15,JKJ processing inc,$60.00 ,$4.00 ,Yes,15,1A40E0100004B19000055561,15206032,4/11/2025,Lucky's CO2 Joint - Orange Peel - 2g
7000036641,Stoners - 1G - Sour Patch Punch,,10,OK KIND CONNECTION PROCESSING LLC,$40.00 ,$4.00 ,Yes,10,1A40E0100006987000036641,15193003,4/11/2025,Stoners - 1G - Sour Patch Punch
9000055557,Lucky's CO2 Joint - Blue Dream - 2g,,15,JKJ processing inc,$60.00 ,$4.00 ,Yes,15,1A40E0100004B19000055557,15205761,4/11/2025,Lucky's CO2 Joint - Blue Dream - 2g
7000036642,Stoners - 1G - Wild Blueberry,,10,OK KIND CONNECTION PROCESSING LLC,$40.00 ,$4.00 ,Yes,10,1A40E0100006987000036642,15192384,4/11/2025,Stoners - 1G - Wild Blueberry
9000055553,JKJ Lollipop - Green Apple Caramel,,10,JKJ processing inc,$25.00 ,$2.50 ,Yes,10,1A40E0100004B19000055553,15205739,4/11/2025,JKJ Lollipop - Green Apple Caramel
9000055554,Ride The Rainbow - Multi-Pack,,5,JKJ processing inc,$105.00 ,$21.00 ,Yes,5,1A40E0100004B19000055554,15206013,4/11/2025,Ride The Rainbow - Multi-Pack
9000055545,Rozin Bitez - 250mg,,2,JKJ processing inc,$24.00 ,$12.00 ,Yes,2,1A40E0100004B19000055545,15205717,4/11/2025,Rozin Bitez - 250mg
9000055550,JKJ Lollipop - Watermelon,,10,JKJ processing inc,$25.00 ,$2.50 ,Yes,10,1A40E0100004B19000055550,15206010,4/11/2025,JKJ Lollipop - Watermelon
9000055543,JKJ - Full Spec Gummies - Fruit Punch - 10 Pack,,10,JKJ processing inc,$140.00 ,$14.00 ,Yes,10,1A40E0100004B19000055543,15205517,4/11/2025,JKJ - Full Spec Gummies - Fruit Punch - 10 Pack
9000055548,Hy-Cube Gummy 2000mg - Cherry,,20,JKJ processing inc,$160.00 ,$8.00 ,Yes,20,1A40E0100004B19000055548,15204399,4/11/2025,Hy-Cube Gummy 2000mg - Cherry
9000055542,"Nebula 5,000mg Variety Gummy - Blue Raz - Black Cherry - Watermelon",,5,JKJ processing inc,$125.00 ,$25.00 ,Yes,5,1A40E0100004B19000055542,15204389,4/11/2025,"Nebula 5,000mg Variety Gummy - Blue Raz - Black Cherry - Watermelon"
9000055551,JKJ Lollipop - Cherry,3,,JKJ processing inc,$25.00 ,$2.50 ,Yes,10,1A40E0100004B19000055551,15205738,4/11/2025,JKJ Lollipop - Cherry
9000055549,JK Lollipop - Cinnamon,,10,JKJ processing inc,$25.00 ,$2.50 ,Yes,10,1A40E0100004B19000055549,15205737,4/11/2025,JK Lollipop - Cinnamon
9000055541,Cotton Candy - 1000mg,,10,JKJ processing inc,$55.00 ,$5.50 ,Yes,10,1A40E0100004B19000055541,15205703,4/11/2025,Cotton Candy - 1000mg
D000008829,Blackwell - Cap Junky flowers,,453.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000008829,15180620,4/7/2025,Blackwell - Cap Junky flowers
D000008830,Blackwell - Cap Junky small flowers,,1360.77,"Blackwell Investments, LLC","$1,905.08 ",$1.40 ,Yes,1360.77,1A40E01000173ED000008830,15180621,4/7/2025,Blackwell - Cap Junky small flowers
D000008831,Zombi Salsa flowers,,453.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000008831,15180493,4/7/2025,Zombi Salsa flowers
D000008828,Pink Picasso x Max Runtz flowers,,584.22,"Blackwell Investments, LLC","$1,285.28 ",$2.20 ,Yes,584.22,1A40E01000173ED000008828,15180484,4/7/2025,Pink Picasso x Max Runtz flowers
D000008832,Zombi Salsa small flowers,,453.59,"Blackwell Investments, LLC",$635.03 ,$1.40 ,Yes,453.59,1A40E01000173ED000008832,15180494,4/7/2025,Zombi Salsa small flowers
D000008833,Blackwell - Oreoz small flowers,,907.18,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000008833,15180928,4/7/2025,Blackwell - Oreoz small flowers
D000008827,Baby Yoda flowers,,907.18,"Blackwell Investments, LLC","$1,995.80 ",$2.20 ,Yes,907.18,1A40E01000173ED000008827,15178593,4/7/2025,Baby Yoda flowers
1000015135,OIL HEAD PERMANENT GUSHERS SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015135,15141228,4/4/2025,OIL HEAD PERMANENT GUSHERS SUGAR 1G
1000015139,OIL HEAD SUPER RUNTZ SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015139,15141141,4/4/2025,OIL HEAD SUPER RUNTZ SUGAR 1G
1000015140,OIL HEAD WEDDING RUNTZ SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015140,15141142,4/4/2025,OIL HEAD WEDDING RUNTZ SUGAR 1G
1000015138,OIL HEAD RAINBOW BELTS SUGAR 1G**,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015138,15141231,4/4/2025,OIL HEAD RAINBOW BELTS SUGAR 1G**
1000015134,OIL HEAD MEATBREATH SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015134,15141227,4/4/2025,OIL HEAD MEATBREATH SUGAR 1G
1000015137,OIL HEAD PURPLE ALIEN OG SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015137,15141230,4/4/2025,OIL HEAD PURPLE ALIEN OG SUGAR 1G
1000015136,OIL HEAD PERMANENT MARKER SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015136,15141229,4/4/2025,OIL HEAD PERMANENT MARKER SUGAR 1G
1000015131,OIL HEAD JUJU RUNTZ CRUMBLE 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015131,15141139,4/4/2025,OIL HEAD JUJU RUNTZ CRUMBLE 1G
1000015132,OIL HEAD LEMON CHERRY GELATO SUGAR 1G*,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015132,15141225,4/4/2025,OIL HEAD LEMON CHERRY GELATO SUGAR 1G*
1000015133,OIL HEAD LEMON CHERRY SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015133,15141226,4/4/2025,OIL HEAD LEMON CHERRY SUGAR 1G
1000015126,OIL HEAD GELATO SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015126,15141135,4/4/2025,OIL HEAD GELATO SUGAR 1G
1000015127,OIL HEAD GG4 SUGAR 1G*,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015127,15141136,4/4/2025,OIL HEAD GG4 SUGAR 1G*
1000015129,OIL HEAD JUJU KUSH SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015129,15141138,4/4/2025,OIL HEAD JUJU KUSH SUGAR 1G
1000015130,OIL HEAD JUJU OG SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015130,15141224,4/4/2025,OIL HEAD JUJU OG SUGAR 1G
1000015125,OIL HEAD GARLISSIMO SUGAR 1G*,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015125,15141222,4/4/2025,OIL HEAD GARLISSIMO SUGAR 1G*
1000015124,OIL HEAD GAMBO SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015124,15141134,4/4/2025,OIL HEAD GAMBO SUGAR 1G
1000015128,OIL HEAD GORILLA RUNTZ SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015128,15141137,4/4/2025,OIL HEAD GORILLA RUNTZ SUGAR 1G
1000015119,OIL HEAD CADILLAC RAINBOW SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015119,15141131,4/4/2025,OIL HEAD CADILLAC RAINBOW SUGAR 1G
1000015117,OIL HEAD BLACK TRUFFLES SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015117,15141214,4/4/2025,OIL HEAD BLACK TRUFFLES SUGAR 1G
1000015118,OIL HEAD BLACK WIDOW CRUMBLE 1G,,10,"Total Package, LLC",$40.00 ,$4.00 ,Yes,10,1A40E0100031B51000015118,15141215,4/4/2025,OIL HEAD BLACK WIDOW CRUMBLE 1G
1000015113,OIL HEAD BANANA POP SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015113,15141127,4/4/2025,OIL HEAD BANANA POP SUGAR 1G
1000015115,OIL HEAD BLACK CHERRY CRUMBLE 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015115,15141213,4/4/2025,OIL HEAD BLACK CHERRY CRUMBLE 1G
1000015122,OIL HEAD COOCHIE RUNTZ CRUMBLE 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015122,15141220,4/4/2025,OIL HEAD COOCHIE RUNTZ CRUMBLE 1G
1000015116,OIL HEAD BLACK RUNTZ SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015116,15141130,4/4/2025,OIL HEAD BLACK RUNTZ SUGAR 1G
1000015120,OIL HEAD CHERRY-O SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015120,15141132,4/4/2025,OIL HEAD CHERRY-O SUGAR 1G
1000015112,OIL HEAD BAD JUJU SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015112,15141211,4/4/2025,OIL HEAD BAD JUJU SUGAR 1G
1000015123,OIL HEAD DRAGON SLAYER SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015123,15141221,4/4/2025,OIL HEAD DRAGON SLAYER SUGAR 1G
1000015121,OIL HEAD CLEMENTINE CANDY SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015121,15141133,4/4/2025,OIL HEAD CLEMENTINE CANDY SUGAR 1G
1000015114,OIL HEAD BIG BALLS SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015114,15141212,4/4/2025,OIL HEAD BIG BALLS SUGAR 1G
1000015111,OIL HEAD ANIMAL TREE SUGAR 1G,,5,"Total Package, LLC",$20.00 ,$4.00 ,Yes,5,1A40E0100031B51000015111,15141210,4/4/2025,OIL HEAD ANIMAL TREE SUGAR 1G
B000001756,"Fyrepen, green crack 2g",,10,"MKL Industries, LLC",$110.00 ,$11.00 ,Yes,10,1A40E010000121B000001756,15120791,4/4/2025,FyrePen - Vape Dispo - [Distillate] - Green Crack - 2g
D000008826,Zombi Salsa small flowers,,907.18,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000008826,15162673,4/4/2025,Zombi Salsa small flowers
D000008821,Blackwell - Cap Junky small flowers,,1416.77,"Blackwell Investments, LLC","$1,905.08 ",$1.40 ,Yes,1360.77,1A40E01000173ED000008821,15162277,4/4/2025,Blackwell - Cap Junky small flowers
D000008823,Platinum Kush Breath small flowers,,1219.25,"Blackwell Investments, LLC","$1,706.95 ",$1.40 ,Yes,1219.25,1A40E01000173ED000008823,15162086,4/4/2025,Platinum Kush Breath small flowers
D000008820,Blackwell - Cap Junky flowers,,907.18,"Blackwell Investments, LLC","$1,995.80 ",$2.20 ,Yes,907.18,1A40E01000173ED000008820,15162276,4/4/2025,Blackwell - Cap Junky flowers
D000008824,Super Lemon Haze small flowers,,907.18,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000008824,15163008,4/4/2025,Super Lemon Haze small flowers
D000008822,Platinum Kush Breath flowers,,263.08,"Blackwell Investments, LLC",$578.78 ,$2.20 ,Yes,263.08,1A40E01000173ED000008822,15162085,4/4/2025,Platinum Kush Breath flowers
D000008825,Oreoz flowers,,453.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000008825,15162359,4/4/2025,Oreoz flowers
3000005839,Moon Walkers 1g,,1,VDW HOLDINGS LLC,$0.01 ,$0.01 ,Yes,1,1A40E010000E8D3000005839,15095430,4/4/2025,Moon Walkers 1g
3000005833,Peanut Butter Breath - El Chapo,,10,VDW HOLDINGS LLC,$50.00 ,$5.00 ,Yes,10,1A40E010000E8D3000005833,15095331,4/4/2025,Peanut Butter Breath - El Chapo
3000005834,Cap Junky - El Chapo,,10,VDW HOLDINGS LLC,$50.00 ,$5.00 ,Yes,10,1A40E010000E8D3000005834,15095332,4/4/2025,Cap Junky - El Chapo
3000005831,Mac 1 - El Chapo,,10,VDW HOLDINGS LLC,$50.00 ,$5.00 ,Yes,10,1A40E010000E8D3000005831,15094855,4/4/2025,Mac 1 - El Chapo
3000005830,Wedding Cupcake - El Chapo,,10,VDW HOLDINGS LLC,$50.00 ,$5.00 ,Yes,10,1A40E010000E8D3000005830,15095518,4/4/2025,Wedding Cupcake - El Chapo
9000054516,Lucky's CO2 Joint - Fat Bastard - 2g,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000054516,15130780,4/4/2025,Lucky's CO2 Joint - Fat Bastard - 2g
9000054520,Lucky's CO2 Joint - Acapulco Gold - 2g,,15,JKJ processing inc,$60.00 ,$4.00 ,Yes,15,1A40E0100004B19000054520,15130787,4/4/2025,Lucky's CO2 Joint - Acapulco Gold - 2g
9000054519,Lucky's CO2 Joint - Grand Daddy Purp - 2g,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000054519,15130786,4/4/2025,Lucky's CO2 Joint - Grand Daddy Purp - 2g
9000054514,JK Cheese Crackers 100mg - Single,,10,JKJ processing inc,$25.00 ,$2.50 ,Yes,10,1A40E0100004B19000054514,15130396,4/4/2025,JK Cheese Crackers 100mg - Single
9000054515,Lucky's CO2 Joint - Bubba Kush - 2g,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000054515,15130777,4/4/2025,Lucky's CO2 Joint - Bubba Kush - 2g
9000054517,CO2 Joint - Rozay - 2g JKJ,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000054517,15131129,4/4/2025,Lucky's CO2 Joint - Rozay - 2g
9000054518,Lucky's CO2 Joint - Runtz - 2g,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000054518,15131131,4/4/2025,Lucky's CO2 Joint - Runtz - 2g
9000054513,JKJ Caramel - Sea Salt,,25,JKJ processing inc,$50.00 ,$2.00 ,Yes,25,1A40E0100004B19000054513,15131210,4/4/2025,JKJ Caramel - Sea Salt
B000000994,Chungus Infused Preroll 1.2g,,100,Tritium LLC,$500.00 ,$5.00 ,Yes,100,1A40E010002AEBB000000994,15158687,4/4/2025,Chungus Infused Preroll 1.2g
D000008754,Chemical Bride small flowers,,907.18,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000008754,15112616,4/1/2025,Chemical Bride small flowers
D000008753,Chemical Bride flowers,,481.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000008753,15112615,4/1/2025,Chemical Bride flowers
D000008759,Lemon Cherry Gelato small flowers use last!!!!!!!!!!!!!!!!,23.06,,"Blackwell Investments, LLC","$1,230.68 ",$1.40 ,Yes,879.06,1A40E01000173ED000008759,15112542,4/1/2025,Lemon Cherry Gelato small flowers
D000008758,Baby Yoda small flowers,,571.52,"Blackwell Investments, LLC",$800.13 ,$1.40 ,Yes,571.52,1A40E01000173ED000008758,15113012,4/1/2025,Baby Yoda small flowers
D000008755,Snowman flowers,,290.3,"Blackwell Investments, LLC",$638.66 ,$2.20 ,Yes,290.3,1A40E01000173ED000008755,15112617,4/1/2025,Snowman flowers
D000008752,Zombi Salsa small flowers,,907.18,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000008752,15112514,4/1/2025,Zombi Salsa small flowers
D000008756,Snowman small flowers,,907.18,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000008756,15112618,4/1/2025,Snowman small flowers
D000008757,Baby Yoda flowers,,453.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000008757,15113011,4/1/2025,Baby Yoda flowers
D000008760,Blackwell - Oreoz small flowers,,475.36,"Blackwell Investments, LLC",$665.50 ,$1.40 ,Yes,475.36,1A40E01000173ED000008760,15113016,4/1/2025,Blackwell - Oreoz small flowers
D000008750,Super Lemon Haze small flowers,,907.18,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000008750,15112503,4/1/2025,Super Lemon Haze small flowers
D000008749,Super Lemon Haze flowers,,453.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000008749,15112502,4/1/2025,Super Lemon Haze flowers
D000008751,Zombi Salsa flowers,,453.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000008751,15112513,4/1/2025,Zombi Salsa flowers
8000050231,100mg 10pk Gummy - Bubblegum Grape - Dandy Lion,,20,NOMAD PROCESSING LLC,$50.00 ,$2.50 ,Yes,20,1A40E0100000DC8000050231,15107062,4/1/2025,100mg 10pk Gummy - Bubblegum Grape - Dandy Lion
8000050229,250mg 10pk Gummy - Bubblegum Grape - Dandy Lion,,20,NOMAD PROCESSING LLC,$80.00 ,$4.00 ,Yes,20,1A40E0100000DC8000050229,15106893,4/1/2025,250mg 10pk Gummy - Bubblegum Grape - Dandy Lion
8000050225,Salted Caramel Bar,,12,NOMAD PROCESSING LLC,$120.00 ,$12.00 ,Yes,10,1A40E0100000DC8000050225,15107055,4/1/2025,Salted Caramel Bar
D000008712,Oreoz flowers,,493.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000008712,15074554,3/29/2025,Oreoz flowers
D000008713,Super Lemon Haze flowers,,459.53,"Blackwell Investments, LLC","$1,010.97 ",$2.20 ,Yes,459.53,1A40E01000173ED000008713,15074781,3/29/2025,Super Lemon Haze flowers
1000012861,Moonwalker - Ice Cream Cake,,10,"Midwest Holistic, LLC",$27.50 ,$2.75 ,Yes,10,1A40E010001B141000012861,15026368,3/28/2025,Moonwalker - Ice Cream Cake
1000012862,Moonwalker - Animal Mintz,,10,"Midwest Holistic, LLC",$27.50 ,$2.75 ,Yes,10,1A40E010001B141000012862,15026508,3/28/2025,Moonwalker - Animal Mintz
1000012860,Moonwalker - Mimosa,,10,"Midwest Holistic, LLC",$27.50 ,$2.75 ,Yes,10,1A40E010001B141000012860,15026190,3/28/2025,Moonwalker - Mimosa
1000012856,PURPLE PUNCH (I) - 1G CARTS,,10,"Midwest Holistic, LLC",$27.50 ,$2.75 ,Yes,10,1A40E010001B141000012856,15026257,3/28/2025,PURPLE PUNCH (I) - 1G CARTS
1000012858,NORTHERN LIGHTS (I) - 1G CARTS,,10,"Midwest Holistic, LLC",$27.50 ,$2.75 ,Yes,10,1A40E010001B141000012858,15026189,3/28/2025,NORTHERN LIGHTS (I) - 1G CARTS
1000012855,STRAWBERRY ROLLUP (S) - 1G CARTS,,10,"Midwest Holistic, LLC",$27.50 ,$2.75 ,Yes,10,1A40E010001B141000012855,15026188,3/28/2025,STRAWBERRY ROLLUP (S) - 1G CARTS
1000012854,PINK LEMONADE (S) - 1G CARTS,,10,"Midwest Holistic, LLC",$27.50 ,$2.75 ,Yes,10,1A40E010001B141000012854,15026255,3/28/2025,PINK LEMONADE (S) - 1G CARTS
1000012851,MOONWALKER - RAINBOW RUNTZ (I),,10,"Midwest Holistic, LLC",$27.50 ,$2.75 ,Yes,10,1A40E010001B141000012851,15026253,3/28/2025,MOONWALKER - RAINBOW RUNTZ (I)
1000012852,Moonwalker Watermelon Kush (S),,10,"Midwest Holistic, LLC",$27.50 ,$2.75 ,Yes,10,1A40E010001B141000012852,15026254,3/28/2025,Moonwalker Watermelon Kush (S)
1000012853,Moonwalker Kush Mintz (I),,10,"Midwest Holistic, LLC",$27.50 ,$2.75 ,Yes,10,1A40E010001B141000012853,15026187,3/28/2025,Moonwalker Kush Mintz (I)
